Y	M	D	H	Rain	Temp
0	11	355	16	0	24.35
0	11	355	17	0	22.05
0	11	355	18	0	16.15
0	11	355	19	0	12.15
0	11	355	20	0	10.2
0	11	355	21	0	9.2
0	11	355	22	0	7.55
0	11	355	23	0	8.25
0	11	356	0	0	8.2
0	11	356	1	0	5.75
0	11	356	2	0	4.2
0	11	356	3	0	4.45
0	11	356	4	0	3.8
0	11	356	5	0	2.6
0	11	356	6	0	3.2
0	11	356	7	0	9
0	11	356	8	0	16.9
0	11	356	9	0	19.2
0	11	356	10	0	21.95
0	11	356	11	0	23.15
0	11	356	12	0	24.45
0	11	356	13	0	25.15
0	11	356	14	0	25.6
0	11	356	15	0	25.45
0	11	356	16	0	24.45
0	11	356	17	0	21.9
0	11	356	18	0	17.4
0	11	356	19	0	13.4
0	11	356	20	0	9.4
0	11	356	21	0	8
0	11	356	22	0	9.5
0	11	356	23	0	6.55
0	11	357	0	0	6.2
0	11	357	1	0	6.95
0	11	357	2	0	7.75
0	11	357	3	0	6.6
0	11	357	4	0	5.95
0	11	357	5	0	4.5
0	11	357	6	0	2.7
0	11	357	7	0	6.9
0	11	357	8	0	16.65
0	11	357	9	0	20.95
0	11	357	10	0	22.75
0	11	357	11	0	24.45
0	11	357	12	0	25.6
0	11	357	13	0	25.95
0	11	357	14	0	26.4
0	11	357	15	0	26.25
0	11	357	16	0	25.3
0	11	357	17	0	22.65
0	11	357	18	0	17.35
0	11	357	19	0	12.8
0	11	357	20	0	10.25
0	11	357	21	0	8.9
0	11	357	22	0	8.6
0	11	357	23	0	8
0	11	358	0	0	8.25
0	11	358	1	0	9.35
0	11	358	2	0	9
0	11	358	3	0	8.75
0	11	358	4	0	8
0	11	358	5	0	7.75
0	11	358	6	0	5.05
0	11	358	7	0	8.95
0	11	358	8	0	15.55
0	11	358	9	0	19.75
0	11	358	10	0	21.9
0	11	358	11	0	24.35
0	11	358	12	0	26.35
0	11	358	13	0	27.1
0	11	358	14	0	27.55
0	11	358	15	0	27.55
0	11	358	16	0	26.75
0	11	358	17	0	23.95
0	11	358	18	0	16.95
0	11	358	19	0	13.6
0	11	358	20	0	11.75
0	11	358	21	0	10.1
0	11	358	22	0	10
0	11	358	23	0	9.35
0	11	359	0	0	9.15
0	11	359	1	0	10.4
0	11	359	2	0	9.4
0	11	359	3	0	8.4
0	11	359	4	0	9.15
0	11	359	5	0	8.3
0	11	359	6	0	5.65
0	11	359	7	0	8.75
0	11	359	8	0	16.2
0	11	359	9	0	20.25
0	11	359	10	0	23.75
0	11	359	11	0	25.45
0	11	359	12	0	26.35
0	11	359	13	0	27.15
0	11	359	14	0	27.8
0	11	359	15	0	27.5
0	11	359	16	0	26.85
0	11	359	17	0	24.55
0	11	359	18	0	18
0	11	359	19	0	14.05
0	11	359	20	0	12.35
0	11	359	21	0	11.65
0	11	359	22	0	9.55
0	11	359	23	0	9.3
0	11	360	0	0	10.5
0	11	360	1	0	10.95
0	11	360	2	0	10.6
0	11	360	3	0	10.2
0	11	360	4	0	9.1
0	11	360	5	0	9.8
0	11	360	6	0	6.7
0	11	360	7	0	8.25
0	11	360	8	0	17.3
0	11	360	9	0	21.85
0	11	360	10	0	23.55
0	11	360	11	0	25.2
0	11	360	12	0	26.8
0	11	360	13	0	28
0	11	360	14	0	28.4
0	11	360	15	0	27.4
0	11	360	16	0	27.15
0	11	360	17	0	24.35
0	11	360	18	0	18.75
0	11	360	19	0	14.35
0	11	360	20	0	12.85
0	11	360	21	0	11.3
0	11	360	22	0	11.4
0	11	360	23	0	9.7
0	11	361	0	0	8.55
0	11	361	1	0	8.8
0	11	361	2	0	9.05
0	11	361	3	0	11.55
0	11	361	4	0	8.7
0	11	361	5	0	6.85
0	11	361	6	0	6.2
0	11	361	7	0	8.6
0	11	361	8	0	17.05
0	11	361	9	0	20.6
0	11	361	10	0	22.8
0	11	361	11	0	25.2
0	11	361	12	0	26.55
0	11	361	13	0	28.35
0	11	361	14	0	28.55
0	11	361	15	0	28.65
0	11	361	16	0	27.9
0	11	361	17	0	25
0	11	361	18	0	18.3
0	11	361	19	0	14.8
0	11	361	20	0	12.75
0	11	361	21	0	12.2
0	11	361	22	0	13
0	11	361	23	0	12.85
0	11	362	0	0	10.1
0	11	362	1	0	10.85
0	11	362	2	0	11.2
0	11	362	3	0	10.95
0	11	362	4	0	9.9
0	11	362	5	0	9.7
0	11	362	6	0	7.3
0	11	362	7	0	9.3
0	11	362	8	0	18.2
0	11	362	9	0	20.85
0	11	362	10	0	23.6
0	11	362	11	0	25.65
0	11	362	12	0	27.4
0	11	362	13	0	28.4
0	11	362	14	0	28.35
0	11	362	15	0	28.65
0	11	362	16	0	27.6
0	11	362	17	0	25.45
0	11	362	18	0	18.8
0	11	362	19	0	15.05
0	11	362	20	0	12.85
0	11	362	21	0	11.45
0	11	362	22	0	10.35
0	11	362	23	0	10.25
0	11	363	0	0	9.65
0	11	363	1	0	8.5
0	11	363	2	0	8.9
0	11	363	3	0	10.2
0	11	363	4	0	9.5
0	11	363	5	0	7.75
0	11	363	6	0	11.95
0	11	363	7	0	14.5
0	11	363	8	0	18.45
0	11	363	9	0	21.7
0	11	363	10	0	23.4
0	11	363	11	0	24.7
0	11	363	12	0	26.25
0	11	363	13	0	27.25
0	11	363	14	0	27.6
0	11	363	15	0	28.25
0	11	363	16	0	27.55
0	11	363	17	0	24.55
0	11	363	18	0	18.25
0	11	363	19	0	15.25
0	11	363	20	0	13.3
0	11	363	21	0	11.3
0	11	363	22	0	10.8
0	11	363	23	0	10.1
0	11	364	0	0	9.75
0	11	364	1	0	8.95
0	11	364	2	0	8
0	11	364	3	0	6.55
0	11	364	4	0	7.85
0	11	364	5	0	13.7
0	11	364	6	0	9.75
0	11	364	7	0	11.95
0	11	364	8	0	18.8
0	11	364	9	0	20.5
0	11	364	10	0	22.3
0	11	364	11	0	24.15
0	11	364	12	0	26
0	11	364	13	0	26.9
0	11	364	14	0	28.35
0	11	364	15	0	28.5
0	11	364	16	0	27.7
0	11	364	17	0	25.25
0	11	364	18	0	21
0	11	364	19	0	20.35
0	11	364	20	0	17.7
0	11	364	21	0	15.3
0	11	364	22	0	14.2
0	11	364	23	0	12.65
1	0	0	0	0	11.55
1	0	0	1	0	10.35
1	0	0	2	0	9.1
1	0	0	3	0	8.2
1	0	0	4	0	7.35
1	0	0	5	0	6.85
1	0	0	6	0	5.6
1	0	0	7	0	7.2
1	0	0	8	0	11.05
1	0	0	9	0	17.6
1	0	0	10	0	22.4
1	0	0	11	0	25.15
1	0	0	12	0	25.9
1	0	0	13	0	27.35
1	0	0	14	0	28.05
1	0	0	15	0	28.8
1	0	0	16	0	27.9
1	0	0	17	0	24.6
1	0	0	18	0	15.95
1	0	0	19	0	10.85
1	0	0	20	0	12.3
1	0	0	21	0	11.8
1	0	0	22	0	9.35
1	0	0	23	0	9.75
1	0	1	0	0	7.15
1	0	1	1	0	5.55
1	0	1	2	0	6.65
1	0	1	3	0	1.55
1	0	1	4	0	2.25
1	0	1	5	0	8.45
1	0	1	6	0	8.95
1	0	1	7	0	11.3
1	0	1	8	0	15.1
1	0	1	9	0	16.35
1	0	1	10	0	18.4
1	0	1	11	0	20.55
1	0	1	12	0	21.85
1	0	1	13	0	23.4
1	0	1	14	0	24.8
1	0	1	15	0	24.95
1	0	1	16	0	24.05
1	0	1	17	0	21.6
1	0	1	18	0	14.65
1	0	1	19	0	10.3
1	0	1	20	0	8.3
1	0	1	21	0	7
1	0	1	22	0	7.15
1	0	1	23	0	5.4
1	0	2	0	0	3.7
1	0	2	1	0	2.25
1	0	2	2	0	1.55
1	0	2	3	0	4.85
1	0	2	4	0	9.15
1	0	2	5	0	4.7
1	0	2	6	0	-0.05
1	0	2	7	0	7.85
1	0	2	8	0	14.35
1	0	2	9	0	16.85
1	0	2	10	0	19.2
1	0	2	11	0	20.25
1	0	2	12	0	21.5
1	0	2	13	0	22.85
1	0	2	14	0	23.95
1	0	2	15	0	24.35
1	0	2	16	0	23.8
1	0	2	17	0	21.4
1	0	2	18	0	13.95
1	0	2	19	0	8.6
1	0	2	20	0	6.65
1	0	2	21	0	8.3
1	0	2	22	0	6.5
1	0	2	23	0	5.55
1	0	3	0	0	5.2
1	0	3	1	0	4
1	0	3	2	0	2.9
1	0	3	3	0	2.45
1	0	3	4	0	2.55
1	0	3	5	0	2.7
1	0	3	6	0	1.75
1	0	3	7	0	5.7
1	0	3	8	0	18.45
1	0	3	9	0	20.25
1	0	3	10	0	22
1	0	3	11	0	23.65
1	0	3	12	0	25.6
1	0	3	13	0	26.5
1	0	3	14	0	26.45
1	0	3	15	0	26.5
1	0	3	16	0	26
1	0	3	17	0	23.55
1	0	3	18	0	16
1	0	3	19	0	12.2
1	0	3	20	0	10.65
1	0	3	21	0	10.7
1	0	3	22	0	11
1	0	3	23	0	9.7
1	0	4	0	0	10.5
1	0	4	1	0	8.7
1	0	4	2	0	9
1	0	4	3	0	9.25
1	0	4	4	0	8
1	0	4	5	0	5.25
1	0	4	6	0	4.2
1	0	4	7	0	7.95
1	0	4	8	0	17.25
1	0	4	9	0	22.4
1	0	4	10	0	24.1
1	0	4	11	0	26.25
1	0	4	12	0	27.4
1	0	4	13	0	28
1	0	4	14	0	28.1
1	0	4	15	0	28
1	0	4	16	0	27.45
1	0	4	17	0	24.95
1	0	4	18	0	17.1
1	0	4	19	0	12.3
1	0	4	20	0	10.5
1	0	4	21	0	9
1	0	4	22	0	8.1
1	0	4	23	0	7.75
1	0	5	0	0	7.5
1	0	5	1	0	8.6
1	0	5	2	0	7.05
1	0	5	3	0	5.95
1	0	5	4	0	4.75
1	0	5	5	0	4.8
1	0	5	6	0	3.5
1	0	5	7	0	7.5
1	0	5	8	0	18.8
1	0	5	9	0	20.95
1	0	5	10	0	23.3
1	0	5	11	0	25.8
1	0	5	12	0	27.1
1	0	5	13	0	27.95
1	0	5	14	0	28.1
1	0	5	15	0	28.15
1	0	5	16	0	27.2
1	0	5	17	0	24.7
1	0	5	18	0	16.65
1	0	5	19	0	13.1
1	0	5	20	0	11.25
1	0	5	21	0	10.15
1	0	5	22	0	9
1	0	5	23	0	9.3
1	0	6	0	0	9.9
1	0	6	1	0	8.8
1	0	6	2	0	6.8
1	0	6	3	0	6.65
1	0	6	4	0	7.5
1	0	6	5	0	6.45
1	0	6	6	0	4
1	0	6	7	0	7.7
1	0	6	8	0	18.5
1	0	6	9	0	22.5
1	0	6	10	0	24.2
1	0	6	11	0	26.15
1	0	6	12	0	27.3
1	0	6	13	0	27.65
1	0	6	14	0	28.65
1	0	6	15	0	28.55
1	0	6	16	0	27.7
1	0	6	17	0	24.95
1	0	6	18	0	16.9
1	0	6	19	0	13.1
1	0	6	20	0	12.3
1	0	6	21	0	11.4
1	0	6	22	0	10.3
1	0	6	23	0	9.95
1	0	7	0	0	9.45
1	0	7	1	0	8.3
1	0	7	2	0	9.95
1	0	7	3	0	8.3
1	0	7	4	0	6.75
1	0	7	5	0	5.45
1	0	7	6	0	4.6
1	0	7	7	0	8.75
1	0	7	8	0	18.25
1	0	7	9	0	23.55
1	0	7	10	0	24.9
1	0	7	11	0	26.25
1	0	7	12	0	27.95
1	0	7	13	0	28.8
1	0	7	14	0	29.2
1	0	7	15	0	29.35
1	0	7	16	0	28.35
1	0	7	17	0	25.8
1	0	7	18	0	17.25
1	0	7	19	0	12.3
1	0	7	20	0	10.25
1	0	7	21	0	9.55
1	0	7	22	0	8.6
1	0	7	23	0	6.7
1	0	8	0	0	4.85
1	0	8	1	0	3.65
1	0	8	2	0	2.8
1	0	8	3	0	3.15
1	0	8	4	0	12.65
1	0	8	5	0	9.5
1	0	8	6	0	2.2
1	0	8	7	0	5.6
1	0	8	8	0	18.15
1	0	8	9	0	20.95
1	0	8	10	0	23.25
1	0	8	11	0	24.5
1	0	8	12	0	25.15
1	0	8	13	0	25.95
1	0	8	14	0	26.85
1	0	8	15	0	27.65
1	0	8	16	0	26.65
1	0	8	17	0	24.15
1	0	8	18	0	16.5
1	0	8	19	0	11.55
1	0	8	20	0	10.35
1	0	8	21	0	9
1	0	8	22	0	8.15
1	0	8	23	0	7.05
1	0	9	0	0	6.1
1	0	9	1	0	5.1
1	0	9	2	0	3.45
1	0	9	3	0	2.9
1	0	9	4	0	2.85
1	0	9	5	0	1.95
1	0	9	6	0	2
1	0	9	7	0	6.45
1	0	9	8	0	19.3
1	0	9	9	0	22.05
1	0	9	10	0	24.05
1	0	9	11	0	25.25
1	0	9	12	0	26.5
1	0	9	13	0	28.2
1	0	9	14	0	28.8
1	0	9	15	0	28.75
1	0	9	16	0	27.85
1	0	9	17	0	25.2
1	0	9	18	0	17.8
1	0	9	19	0	12.55
1	0	9	20	0	10.35
1	0	9	21	0	10.9
1	0	9	22	0	9.8
1	0	9	23	0	9.65
1	0	10	0	0	9.55
1	0	10	1	0	9.55
1	0	10	2	0	9.1
1	0	10	3	0	6.25
1	0	10	4	0	6.55
1	0	10	5	0	5.85
1	0	10	6	0	6.65
1	0	10	7	0	9.05
1	0	10	8	0	18.3
1	0	10	9	0	22.15
1	0	10	10	0	24
1	0	10	11	0	25.55
1	0	10	12	0	27.1
1	0	10	13	0	27.75
1	0	10	14	0	28.2
1	0	10	15	0	27.8
1	0	10	16	0	26.6
1	0	10	17	0	24.3
1	0	10	18	0	17.45
1	0	10	19	0	12.9
1	0	10	20	0	11.7
1	0	10	21	0	11.85
1	0	10	22	0	10
1	0	10	23	0	10.75
1	0	11	0	0	8.9
1	0	11	1	0	9
1	0	11	2	0	7.9
1	0	11	3	0	9.1
1	0	11	4	0	8.85
1	0	11	5	0	8
1	0	11	6	0	6.25
1	0	11	7	0	9.6
1	0	11	8	0	19.3
1	0	11	9	0	22.75
1	0	11	10	0	24.1
1	0	11	11	0	25.85
1	0	11	12	0	27.25
1	0	11	13	0	28.2
1	0	11	14	0	28.4
1	0	11	15	0	28.15
1	0	11	16	0	27.4
1	0	11	17	0	24.8
1	0	11	18	0	18.15
1	0	11	19	0	13.6
1	0	11	20	0	12.05
1	0	11	21	0	11.05
1	0	11	22	0	11.55
1	0	11	23	0	10.35
1	0	12	0	0	10.3
1	0	12	1	0	10.4
1	0	12	2	0	9.3
1	0	12	3	0	8.05
1	0	12	4	0	6.05
1	0	12	5	0	6.15
1	0	12	6	0	4.15
1	0	12	7	0	10
1	0	12	8	0	19.05
1	0	12	9	0	21.05
1	0	12	10	0	23.2
1	0	12	11	0	25.7
1	0	12	12	0	27.15
1	0	12	13	0	28.4
1	0	12	14	0	28.5
1	0	12	15	0	28.5
1	0	12	16	0	27.65
1	0	12	17	0	25.05
1	0	12	18	0	17.9
1	0	12	19	0	13.8
1	0	12	20	0	12.35
1	0	12	21	0	12.15
1	0	12	22	0	11.75
1	0	12	23	0	10.65
1	0	13	0	0	10.65
1	0	13	1	0	8.7
1	0	13	2	0	8.8
1	0	13	3	0	6.65
1	0	13	4	0	7.1
1	0	13	5	0	6
1	0	13	6	0	4.65
1	0	13	7	0	7.9
1	0	13	8	0	18.45
1	0	13	9	0	21.8
1	0	13	10	0	23.5
1	0	13	11	0	25.15
1	0	13	12	0	26.3
1	0	13	13	0	27.6
1	0	13	14	0	27.9
1	0	13	15	0	27.95
1	0	13	16	0	27.55
1	0	13	17	0	24.35
1	0	13	18	0	17.1
1	0	13	19	0	13.95
1	0	13	20	0	12.95
1	0	13	21	0	12.85
1	0	13	22	0	11.6
1	0	13	23	0	12.05
1	0	14	0	0	9.55
1	0	14	1	0	9.05
1	0	14	2	0	6.85
1	0	14	3	0	6.8
1	0	14	4	0	5.45
1	0	14	5	0	4.35
1	0	14	6	0	2.5
1	0	14	7	0	9.8
1	0	14	8	0	18
1	0	14	9	0	20
1	0	14	10	0	21.75
1	0	14	11	0	23.6
1	0	14	12	0	25.35
1	0	14	13	0	26.85
1	0	14	14	0	27.5
1	0	14	15	0	27.65
1	0	14	16	0	26.8
1	0	14	17	0	24.4
1	0	14	18	0	17.25
1	0	14	19	0	12.5
1	0	14	20	0	11.4
1	0	14	21	0	9.55
1	0	14	22	0	9.3
1	0	14	23	0	7.45
1	0	15	0	0	7.4
1	0	15	1	0	5.7
1	0	15	2	0	5.75
1	0	15	3	0	5.15
1	0	15	4	0	4.05
1	0	15	5	0	8.8
1	0	15	6	0	13.75
1	0	15	7	0	15.3
1	0	15	8	0	19.1
1	0	15	9	0	20.7
1	0	15	10	0	22.55
1	0	15	11	0	24.2
1	0	15	12	0	25.8
1	0	15	13	0	26.45
1	0	15	14	0	26.75
1	0	15	15	0	26.75
1	0	15	16	0	25.9
1	0	15	17	0	23.45
1	0	15	18	0	16.3
1	0	15	19	0	11.8
1	0	15	20	0	11.15
1	0	15	21	0	10.15
1	0	15	22	0	8.7
1	0	15	23	0	9
1	0	16	0	0	8.45
1	0	16	1	0	7.75
1	0	16	2	0	6.3
1	0	16	3	0	5.15
1	0	16	4	0	4.25
1	0	16	5	0	5.05
1	0	16	6	0	4.05
1	0	16	7	0	11.55
1	0	16	8	0	18.95
1	0	16	9	0	21.2
1	0	16	10	0	23.2
1	0	16	11	0	25.05
1	0	16	12	0	26.45
1	0	16	13	0	27.2
1	0	16	14	0	26.95
1	0	16	15	0	27.3
1	0	16	16	0	26.3
1	0	16	17	0	24.3
1	0	16	18	0	18.15
1	0	16	19	0	13.3
1	0	16	20	0	11.75
1	0	16	21	0	9.9
1	0	16	22	0	9.65
1	0	16	23	0	8.1
1	0	17	0	0	7.65
1	0	17	1	0	7.55
1	0	17	2	0	7.3
1	0	17	3	0	7
1	0	17	4	0	5.45
1	0	17	5	0	4.55
1	0	17	6	0	4.75
1	0	17	7	0	10
1	0	17	8	0	18.3
1	0	17	9	0	21.45
1	0	17	10	0	23.35
1	0	17	11	0	25.3
1	0	17	12	0	26.1
1	0	17	13	0	27.15
1	0	17	14	0	27.25
1	0	17	15	0	27.55
1	0	17	16	0	26.65
1	0	17	17	0	24.65
1	0	17	18	0	18.35
1	0	17	19	0	13.4
1	0	17	20	0	11.65
1	0	17	21	0	9.7
1	0	17	22	0	9.8
1	0	17	23	0	9
1	0	18	0	0	7.85
1	0	18	1	0	7.85
1	0	18	2	0	6.8
1	0	18	3	0	7.1
1	0	18	4	0	5.9
1	0	18	5	0	4.55
1	0	18	6	0	3.3
1	0	18	7	0	7.75
1	0	18	8	0	19.25
1	0	18	9	0	21.1
1	0	18	10	0	23.4
1	0	18	11	0	25.55
1	0	18	12	0	26.85
1	0	18	13	0	27.4
1	0	18	14	0	28.15
1	0	18	15	0	27.85
1	0	18	16	0	27.05
1	0	18	17	0	25.05
1	0	18	18	0	17.75
1	0	18	19	0	12.75
1	0	18	20	0	11.45
1	0	18	21	0	9.25
1	0	18	22	0	8.65
1	0	18	23	0	7.3
1	0	19	0	0	6.85
1	0	19	1	0	8.2
1	0	19	2	0	7.05
1	0	19	3	0	6.35
1	0	19	4	0	4.35
1	0	19	5	0	4.75
1	0	19	6	0	4.15
1	0	19	7	0	8.15
1	0	19	8	0	19.3
1	0	19	9	0	21.5
1	0	19	10	0	23.85
1	0	19	11	0	26.4
1	0	19	12	0	27.55
1	0	19	13	0	28.25
1	0	19	14	0	28.15
1	0	19	15	0	28.65
1	0	19	16	0	27.7
1	0	19	17	0	25.45
1	0	19	18	0	18.05
1	0	19	19	0	13.1
1	0	19	20	0	12.15
1	0	19	21	0	9.4
1	0	19	22	0	9.25
1	0	19	23	0	8.6
1	0	20	0	0	7.6
1	0	20	1	0	6.85
1	0	20	2	0	6.4
1	0	20	3	0	6.45
1	0	20	4	0	4.65
1	0	20	5	0	5.5
1	0	20	6	0	4.05
1	0	20	7	0	10.6
1	0	20	8	0	19.2
1	0	20	9	0	21.55
1	0	20	10	0	24.25
1	0	20	11	0	25.9
1	0	20	12	0	27.3
1	0	20	13	0	28.8
1	0	20	14	0	28.65
1	0	20	15	0	28.9
1	0	20	16	0	27.85
1	0	20	17	0	25.7
1	0	20	18	0	20.05
1	0	20	19	0	13.35
1	0	20	20	0	9.95
1	0	20	21	0	10.05
1	0	20	22	0	10.15
1	0	20	23	0	7.45
1	0	21	0	0	8.85
1	0	21	1	0	6.15
1	0	21	2	0	5.6
1	0	21	3	0	4.1
1	0	21	4	0	4.8
1	0	21	5	0	13.55
1	0	21	6	0	11.9
1	0	21	7	0	13.6
1	0	21	8	0	17.95
1	0	21	9	0	19.9
1	0	21	10	0	21.9
1	0	21	11	0	23.85
1	0	21	12	0	25.7
1	0	21	13	0	26.95
1	0	21	14	0	28.3
1	0	21	15	0	28.45
1	0	21	16	0	27.85
1	0	21	17	0	25.3
1	0	21	18	0	17
1	0	21	19	0	12.3
1	0	21	20	0	10.35
1	0	21	21	0	10.05
1	0	21	22	0	8.65
1	0	21	23	0	9.1
1	0	22	0	0	7.85
1	0	22	1	0	5.4
1	0	22	2	0	6.75
1	0	22	3	0	5.5
1	0	22	4	0	6.35
1	0	22	5	0	5.65
1	0	22	6	0	5.05
1	0	22	7	0	8.15
1	0	22	8	0	17.35
1	0	22	9	0	21.6
1	0	22	10	0	23.85
1	0	22	11	0	25.25
1	0	22	12	0	26.9
1	0	22	13	0	29.05
1	0	22	14	0	29.3
1	0	22	15	0	29.45
1	0	22	16	0	28.1
1	0	22	17	0	25.35
1	0	22	18	0	18.1
1	0	22	19	0	16.9
1	0	22	20	0	14.6
1	0	22	21	0	13.8
1	0	22	22	0	12.35
1	0	22	23	0	12.7
1	0	23	0	0	11.7
1	0	23	1	0	9.7
1	0	23	2	0	8.8
1	0	23	3	0	8.6
1	0	23	4	0	8.3
1	0	23	5	0	7.9
1	0	23	6	0	7.25
1	0	23	7	0	9.95
1	0	23	8	0	17.45
1	0	23	9	0	24.15
1	0	23	10	0	25.35
1	0	23	11	0	25.15
1	0	23	12	0	27.35
1	0	23	13	0	28.6
1	0	23	14	0	29
1	0	23	15	0	29.1
1	0	23	16	0	28.3
1	0	23	17	0	25.75
1	0	23	18	0	18.15
1	0	23	19	0	13.9
1	0	23	20	0	12.15
1	0	23	21	0	11.4
1	0	23	22	0	10.75
1	0	23	23	0	11
1	0	24	0	0	10.5
1	0	24	1	0	8.35
1	0	24	2	0	7
1	0	24	3	0	6.05
1	0	24	4	0	6.7
1	0	24	5	0	6.1
1	0	24	6	0	14.45
1	0	24	7	0	16.2
1	0	24	8	0	19.45
1	0	24	9	0	21
1	0	24	10	0	23.35
1	0	24	11	0	25.05
1	0	24	12	0	27.15
1	0	24	13	0	28.45
1	0	24	14	0	29.45
1	0	24	15	0	30.05
1	0	24	16	0	29.2
1	0	24	17	0	26.65
1	0	24	18	0	19.8
1	0	24	19	0	15.25
1	0	24	20	0	14.05
1	0	24	21	0	13.75
1	0	24	22	0	12.9
1	0	24	23	0	10.95
1	0	25	0	0	10.5
1	0	25	1	0	8.55
1	0	25	2	0	7.8
1	0	25	3	0	5.8
1	0	25	4	0	5.35
1	0	25	5	0	5
1	0	25	6	0	5.95
1	0	25	7	0	15.65
1	0	25	8	0	19.75
1	0	25	9	0	21.95
1	0	25	10	0	24.25
1	0	25	11	0	25.55
1	0	25	12	0	27.8
1	0	25	13	0	28.9
1	0	25	14	0	29.7
1	0	25	15	0	29.3
1	0	25	16	0	28.65
1	0	25	17	0	26.5
1	0	25	18	0	19.85
1	0	25	19	0	13.65
1	0	25	20	0	11.55
1	0	25	21	0	10.65
1	0	25	22	0	9.8
1	0	25	23	0	9.25
1	0	26	0	0	9.8
1	0	26	1	0	6.8
1	0	26	2	0	6.05
1	0	26	3	0	4.65
1	0	26	4	0	3.9
1	0	26	5	0	3.95
1	0	26	6	0	5.55
1	0	26	7	0	15
1	0	26	8	0	18.6
1	0	26	9	0	21.15
1	0	26	10	0	23.1
1	0	26	11	0	25.2
1	0	26	12	0	27.5
1	0	26	13	0	28.75
1	0	26	14	0	29.5
1	0	26	15	0	29.05
1	0	26	16	0	28.3
1	0	26	17	0	26.3
1	0	26	18	0	19.6
1	0	26	19	0	13.7
1	0	26	20	0	11.8
1	0	26	21	0	11.25
1	0	26	22	0	10.35
1	0	26	23	0	10.95
1	0	27	0	0	10.3
1	0	27	1	0	10.35
1	0	27	2	0	8.95
1	0	27	3	0	6.85
1	0	27	4	0	6.35
1	0	27	5	0	5.6
1	0	27	6	0	4.1
1	0	27	7	0	7.8
1	0	27	8	0	19.35
1	0	27	9	0	21.2
1	0	27	10	0	23.35
1	0	27	11	0	24.95
1	0	27	12	0	26.7
1	0	27	13	0	28.3
1	0	27	14	0	29.05
1	0	27	15	0	29.05
1	0	27	16	0	28.1
1	0	27	17	0	25.9
1	0	27	18	0	19.55
1	0	27	19	0	13.15
1	0	27	20	0	11.4
1	0	27	21	0	10.4
1	0	27	22	0	10.4
1	0	27	23	0	11.25
1	0	28	0	0	10.7
1	0	28	1	0	7.5
1	0	28	2	0	6.75
1	0	28	3	0	7.15
1	0	28	4	0	6.65
1	0	28	5	0	4.1
1	0	28	6	0	3.35
1	0	28	7	0	6.8
1	0	28	8	0	17.6
1	0	28	9	0	20
1	0	28	10	0	22.25
1	0	28	11	0	24.45
1	0	28	12	0	26.95
1	0	28	13	0	29.05
1	0	28	14	0	29.65
1	0	28	15	0	30.15
1	0	28	16	0	28.75
1	0	28	17	0	26.65
1	0	28	18	0	18.3
1	0	28	19	0	15.45
1	0	28	20	0	12.25
1	0	28	21	0	10.75
1	0	28	22	0	11
1	0	28	23	0	12.4
1	0	29	0	0	12.6
1	0	29	1	0	12.25
1	0	29	2	0	12.2
1	0	29	3	0	10.9
1	0	29	4	0	10.3
1	0	29	5	0	9.4
1	0	29	6	0	8.3
1	0	29	7	0	11.5
1	0	29	8	0	17.9
1	0	29	9	0	24.1
1	0	29	10	0	27.4
1	0	29	11	0	28
1	0	29	12	0	28.6
1	0	29	13	0	29.7
1	0	29	14	0	30.55
1	0	29	15	0	30.45
1	0	29	16	0	29.25
1	0	29	17	0	26.85
1	0	29	18	0	19.05
1	0	29	19	0	15.85
1	0	29	20	0	19.7
1	0	29	21	0	16.35
1	0	29	22	0	15.5
1	0	29	23	0	14.25
1	0	30	0	0	13.65
1	0	30	1	0	11.15
1	0	30	2	0	9.65
1	0	30	3	0	10.7
1	0	30	4	0	10.05
1	0	30	5	0	8.85
1	0	30	6	0	9.65
1	0	30	7	0	11.95
1	0	30	8	0	19
1	0	30	9	0	25.4
1	0	30	10	0	27.5
1	0	30	11	0	28.95
1	0	30	12	0	30.05
1	0	30	13	0	30.75
1	0	30	14	0	30.95
1	0	30	15	0	30.9
1	0	30	16	0	30.15
1	0	30	17	0	27.25
1	0	30	18	0	20.15
1	0	30	19	0	15.25
1	0	30	20	0	12.45
1	0	30	21	0	12.25
1	0	30	22	0	12.1
1	0	30	23	0	12.1
1	1	31	0	0	11.95
1	1	31	1	0	11.15
1	1	31	2	0	10.55
1	1	31	3	0	10.35
1	1	31	4	0	9.55
1	1	31	5	0	7.6
1	1	31	6	0	8.2
1	1	31	7	0	8.6
1	1	31	8	0	20.15
1	1	31	9	0	23.3
1	1	31	10	0	25.6
1	1	31	11	0	26.9
1	1	31	12	0	28.45
1	1	31	13	0	30.1
1	1	31	14	0	30.65
1	1	31	15	0	30.6
1	1	31	16	0	29.65
1	1	31	17	0	27.55
1	1	31	18	0	19.25
1	1	31	19	0	14.55
1	1	31	20	0	13.5
1	1	31	21	0	12.25
1	1	31	22	0	11.6
1	1	31	23	0	13.15
1	1	32	0	0	12.4
1	1	32	1	0	13.15
1	1	32	2	0	11.75
1	1	32	3	0	10.6
1	1	32	4	0	12
1	1	32	5	0	11.5
1	1	32	6	0	6.8
1	1	32	7	0	10.35
1	1	32	8	0	18.05
1	1	32	9	0	22.75
1	1	32	10	0	26.05
1	1	32	11	0	27.5
1	1	32	12	0	28.85
1	1	32	13	0	30.4
