year month day hour precipitation[mm] temperature[degC]
1 0 27 23 0 4.32051
1 0 28 0 0 2.57166
1 0 28 1 0 1.1414
1 0 28 2 0 0.242292
1 0 28 3 0 -0.0643757
1 0 28 4 0 0.242292
1 0 28 5 0 1.1414
1 0 28 6 0 2.57166
1 0 28 7 0 4.43562
1 0 28 8 0 6.60625
1 0 28 9 0 8.93562
1 0 28 10 0 11.265
1 0 28 11 0 13.4356
1 0 28 12 0 15.2996
1 0 28 13 0 16.7299
1 0 28 14 0 17.629
1 0 28 15 0 17.9356
1 0 28 16 0 17.629
1 0 28 17 0 16.7299
1 0 28 18 0 15.2996
1 0 28 19 0 13.4356
1 0 28 20 0 11.265
1 0 28 21 0 8.93562
1 0 28 22 0 6.60625
1 0 28 23 0 4.43562
1 0 29 0 0 2.68964
1 0 29 1 0 1.25937
1 0 29 2 0 0.360267
1 0 29 3 0 0.0535995
1 0 29 4 0 0.360267
1 0 29 5 0 1.25937
1 0 29 6 0 2.68964
1 0 29 7 0 4.5536
1 0 29 8 0 6.72423
1 0 29 9 0 9.0536
1 0 29 10 0 11.383
1 0 29 11 0 13.5536
1 0 29 12 0 15.4176
1 0 29 13 0 16.8478
1 0 29 14 0 17.7469
1 0 29 15 0 18.0536
1 0 29 16 0 17.7469
1 0 29 17 0 16.8478
1 0 29 18 0 15.4176
1 0 29 19 0 13.5536
1 0 29 20 0 11.383
1 0 29 21 0 9.0536
1 0 29 22 0 6.72423
1 0 29 23 0 4.5536
1 0 30 0 0 2.81044
1 0 30 1 0 1.38017
1 0 30 2 0 0.481071
1 0 30 3 0 0.174403
1 0 30 4 0 0.481071
1 0 30 5 0 1.38017
1 0 30 6 0 2.81044
1 0 30 7 0 4.6744
1 0 30 8 0 6.84503
1 0 30 9 0 9.1744
1 0 30 10 0 11.5038
1 0 30 11 0 13.6744
1 0 30 12 0 15.5384
1 0 30 13 0 16.9686
1 0 30 14 0 17.8677
1 0 30 15 0 18.1744
1 0 30 16 0 17.8677
1 0 30 17 0 16.9686
1 0 30 18 0 15.5384
1 0 30 19 0 13.6744
1 0 30 20 0 11.5038
1 0 30 21 0 9.1744
1 0 30 22 0 6.84503
1 0 30 23 0 4.6744
1 1 31 0 0 2.93404
1 1 31 1 0 1.50377
1 1 31 2 0 0.604668
1 1 31 3 0 0.298
1 1 31 4 0 0.604668
1 1 31 5 0 1.50377
1 1 31 6 0 2.93404
1 1 31 7 0 4.798
1 1 31 8 0 6.96863
1 1 31 9 0 9.298
1 1 31 10 0 11.6274
1 1 31 11 0 13.798
1 1 31 12 0 15.662
1 1 31 13 0 17.0922
1 1 31 14 0 17.9913
1 1 31 15 0 18.298
1 1 31 16 0 17.9913
1 1 31 17 0 17.0922
1 1 31 18 0 15.662
1 1 31 19 0 13.798
1 1 31 20 0 11.6274
1 1 31 21 0 9.298
1 1 31 22 0 6.96863
1 1 31 23 0 4.798
1 1 32 0 0 3.06039
1 1 32 1 0 1.63013
1 1 32 2 0 0.731021
1 1 32 3 0 0.424354
1 1 32 4 0 0.731021
1 1 32 5 0 1.63013
1 1 32 6 0 3.06039
1 1 32 7 0 4.92435
1 1 32 8 0 7.09498
1 1 32 9 0 9.42435
1 1 32 10 0 11.7537
1 1 32 11 0 13.9244
1 1 32 12 0 15.7883
1 1 32 13 0 17.2186
1 1 32 14 0 18.1177
1 1 32 15 0 18.4244
1 1 32 16 0 18.1177
1 1 32 17 0 17.2186
1 1 32 18 0 15.7883
1 1 32 19 0 13.9244
1 1 32 20 0 11.7537
1 1 32 21 0 9.42435
1 1 32 22 0 7.09498
1 1 32 23 0 4.92435
1 1 33 0 0 3.18946
1 1 33 1 0 1.7592
1 1 33 2 0 0.860093
1 1 33 3 0 0.553426
1 1 33 4 0 0.860093
1 1 33 5 0 1.7592
1 1 33 6 0 3.18946
1 1 33 7 0 5.05343
1 1 33 8 0 7.22405
1 1 33 9 0 9.55343
1 1 33 10 0 11.8828
1 1 33 11 0 14.0534
1 1 33 12 0 15.9174
1 1 33 13 0 17.3477
1 1 33 14 0 18.2468
1 1 33 15 0 18.5534
1 1 33 16 0 18.2468
1 1 33 17 0 17.3477
1 1 33 18 0 15.9174
1 1 33 19 0 14.0534
1 1 33 20 0 11.8828
1 1 33 21 0 9.55343
1 1 33 22 0 7.22405
1 1 33 23 0 5.05343
1 1 34 0 0 3.32122
1 1 34 1 0 1.89095
1 1 34 2 0 0.991846
1 1 34 3 0 0.685179
1 1 34 4 0 0.991846
1 1 34 5 0 1.89095
1 1 34 6 0 3.32122
1 1 34 7 0 5.18518
1 1 34 8 0 7.35581
1 1 34 9 0 9.68518
1 1 34 10 0 12.0146
1 1 34 11 0 14.1852
1 1 34 12 0 16.0491
1 1 34 13 0 17.4794
1 1 34 14 0 18.3785
1 1 34 15 0 18.6852
1 1 34 16 0 18.3785
1 1 34 17 0 17.4794
1 1 34 18 0 16.0491
1 1 34 19 0 14.1852
1 1 34 20 0 12.0146
1 1 34 21 0 9.68518
1 1 34 22 0 7.35581
1 1 34 23 0 5.18518
1 1 35 0 0 3.45561
1 1 35 1 0 2.02534
1 1 35 2 0 1.12624
1 1 35 3 0 0.819574
1 1 35 4 0 1.12624
1 1 35 5 0 2.02534
1 1 35 6 0 3.45561
1 1 35 7 0 5.31957
1 1 35 8 0 7.4902
1 1 35 9 0 9.81957
1 1 35 10 0 12.1489
1 1 35 11 0 14.3196
1 1 35 12 0 16.1835
1 1 35 13 0 17.6138
1 1 35 14 0 18.5129
1 1 35 15 0 18.8196
1 1 35 16 0 18.5129
1 1 35 17 0 17.6138
1 1 35 18 0 16.1835
1 1 35 19 0 14.3196
1 1 35 20 0 12.1489
1 1 35 21 0 9.81957
1 1 35 22 0 7.4902
1 1 35 23 0 5.31957
1 1 36 0 0 3.59261
1 1 36 1 0 2.16234
1 1 36 2 0 1.26324
1 1 36 3 0 0.95657
1 1 36 4 0 1.26324
1 1 36 5 0 2.16234
1 1 36 6 0 3.59261
1 1 36 7 0 5.45657
1 1 36 8 0 7.6272
1 1 36 9 0 9.95657
1 1 36 10 0 12.2859
1 1 36 11 0 14.4566
1 1 36 12 0 16.3205
1 1 36 13 0 17.7508
1 1 36 14 0 18.6499
1 1 36 15 0 18.9566
1 1 36 16 0 18.6499
1 1 36 17 0 17.7508
1 1 36 18 0 16.3205
1 1 36 19 0 14.4566
1 1 36 20 0 12.2859
1 1 36 21 0 9.95657
1 1 36 22 0 7.6272
1 1 36 23 0 5.45657
1 1 37 0 0 3.73217
1 1 37 1 0 2.3019
1 1 37 2 0 1.4028
1 1 37 3 0 1.09613
1 1 37 4 0 1.4028
1 1 37 5 0 2.3019
1 1 37 6 0 3.73217
1 1 37 7 0 5.59613
1 1 37 8 0 7.76676
1 1 37 9 0 10.0961
1 1 37 10 0 12.4255
1 1 37 11 0 14.5961
1 1 37 12 0 16.4601
1 1 37 13 0 17.8904
1 1 37 14 0 18.7895
1 1 37 15 0 19.0961
1 1 37 16 0 18.7895
1 1 37 17 0 17.8904
1 1 37 18 0 16.4601
1 1 37 19 0 14.5961
1 1 37 20 0 12.4255
1 1 37 21 0 10.0961
1 1 37 22 0 7.76676
1 1 37 23 0 5.59613
1 1 38 0 0 3.87424
1 1 38 1 0 2.44398
1 1 38 2 0 1.54487
1 1 38 3 0 1.23821
1 1 38 4 0 1.54487
1 1 38 5 0 2.44398
1 1 38 6 0 3.87424
1 1 38 7 0 5.73821
1 1 38 8 0 7.90883
1 1 38 9 0 10.2382
1 1 38 10 0 12.5676
1 1 38 11 0 14.7382
1 1 38 12 0 16.6022
1 1 38 13 0 18.0324
1 1 38 14 0 18.9315
1 1 38 15 0 19.2382
1 1 38 16 0 18.9315
1 1 38 17 0 18.0324
1 1 38 18 0 16.6022
1 1 38 19 0 14.7382
1 1 38 20 0 12.5676
1 1 38 21 0 10.2382
1 1 38 22 0 7.90883
1 1 38 23 0 5.73821
1 1 39 0 0 4.0188
1 1 39 1 0 2.58853
1 1 39 2 0 1.68943
1 1 39 3 0 1.38276
1 1 39 4 0 1.68943
1 1 39 5 0 2.58853
1 1 39 6 0 4.0188
1 1 39 7 0 5.88276
1 1 39 8 0 8.05339
1 1 39 9 0 10.3828
1 1 39 10 0 12.7121
1 1 39 11 0 14.8828
1 1 39 12 0 16.7467
1 1 39 13 0 18.177
1 1 39 14 0 19.0761
1 1 39 15 0 19.3828
1 1 39 16 0 19.0761
1 1 39 17 0 18.177
1 1 39 18 0 16.7467
1 1 39 19 0 14.8828
1 1 39 20 0 12.7121
1 1 39 21 0 10.3828
1 1 39 22 0 8.05339
1 1 39 23 0 5.88276
1 1 40 0 0 4.16579
1 1 40 1 0 2.73552
1 1 40 2 0 1.83642
1 1 40 3 0 1.52975
1 1 40 4 0 1.83642
1 1 40 5 0 2.73552
1 1 40 6 0 4.16579
1 1 40 7 0 6.02975
1 1 40 8 0 8.20038
1 1 40 9 0 10.5298
1 1 40 10 0 12.8591
1 1 40 11 0 15.0298
1 1 40 12 0 16.8937
1 1 40 13 0 18.324
1 1 40 14 0 19.2231
1 1 40 15 0 19.5298
1 1 40 16 0 19.2231
1 1 40 17 0 18.324
1 1 40 18 0 16.8937
1 1 40 19 0 15.0298
1 1 40 20 0 12.8591
1 1 40 21 0 10.5298
1 1 40 22 0 8.20038
1 1 40 23 0 6.02975
1 1 41 0 0 4.31517
1 1 41 1 0 2.8849
1 1 41 2 0 1.9858
1 1 41 3 0 1.67913
1 1 41 4 0 1.9858
1 1 41 5 0 2.8849
1 1 41 6 0 4.31517
1 1 41 7 0 6.17913
1 1 41 8 0 8.34976
1 1 41 9 0 10.6791
1 1 41 10 0 13.0085
1 1 41 11 0 15.1791
1 1 41 12 0 17.0431
1 1 41 13 0 18.4734
1 1 41 14 0 19.3725
1 1 41 15 0 19.6791
1 1 41 16 0 19.3725
1 1 41 17 0 18.4734
1 1 41 18 0 17.0431
1 1 41 19 0 15.1791
1 1 41 20 0 13.0085
1 1 41 21 0 10.6791
1 1 41 22 0 8.34976
1 1 41 23 0 6.17913
1 1 42 0 0 4.4669
1 1 42 1 0 3.03663
1 1 42 2 0 2.13753
1 1 42 3 0 1.83086
1 1 42 4 0 2.13753
1 1 42 5 0 3.03663
1 1 42 6 0 4.4669
1 1 42 7 0 6.33086
1 1 42 8 0 8.50149
1 1 42 9 0 10.8309
1 1 42 10 0 13.1602
1 1 42 11 0 15.3309
1 1 42 12 0 17.1948
1 1 42 13 0 18.6251
1 1 42 14 0 19.5242
1 1 42 15 0 19.8309
1 1 42 16 0 19.5242
1 1 42 17 0 18.6251
1 1 42 18 0 17.1948
1 1 42 19 0 15.3309
1 1 42 20 0 13.1602
1 1 42 21 0 10.8309
1 1 42 22 0 8.50149
1 1 42 23 0 6.33086
1 1 43 0 0 4.62093
1 1 43 1 0 3.19066
1 1 43 2 0 2.29156
1 1 43 3 0 1.98489
1 1 43 4 0 2.29156
1 1 43 5 0 3.19066
1 1 43 6 0 4.62093
1 1 43 7 0 6.48489
1 1 43 8 0 8.65552
1 1 43 9 0 10.9849
1 1 43 10 0 13.3143
1 1 43 11 0 15.4849
1 1 43 12 0 17.3489
1 1 43 13 0 18.7791
1 1 43 14 0 19.6782
1 1 43 15 0 19.9849
1 1 43 16 0 19.6782
1 1 43 17 0 18.7791
1 1 43 18 0 17.3489
1 1 43 19 0 15.4849
1 1 43 20 0 13.3143
1 1 43 21 0 10.9849
1 1 43 22 0 8.65552
1 1 43 23 0 6.48489
1 1 44 0 0 4.77722
1 1 44 1 0 3.34695
1 1 44 2 0 2.44785
1 1 44 3 0 2.14118
1 1 44 4 0 2.44785
1 1 44 5 0 3.34695
1 1 44 6 0 4.77722
1 1 44 7 0 6.64118
1 1 44 8 0 8.81181
1 1 44 9 0 11.1412
1 1 44 10 0 13.4706
1 1 44 11 0 15.6412
1 1 44 12 0 17.5051
1 1 44 13 0 18.9354
1 1 44 14 0 19.8345
1 1 44 15 0 20.1412
1 1 44 16 0 19.8345
1 1 44 17 0 18.9354
1 1 44 18 0 17.5051
1 1 44 19 0 15.6412
1 1 44 20 0 13.4706
1 1 44 21 0 11.1412
1 1 44 22 0 8.81181
1 1 44 23 0 6.64118
1 1 45 0 0 4.93572
1 1 45 1 0 3.50545
1 1 45 2 0 2.60635
1 1 45 3 0 2.29968
1 1 45 4 0 2.60635
1 1 45 5 0 3.50545
1 1 45 6 0 4.93572
1 1 45 7 0 6.79968
1 1 45 8 0 8.97031
1 1 45 9 0 11.2997
1 1 45 10 0 13.629
1 1 45 11 0 15.7997
1 1 45 12 0 17.6636
1 1 45 13 0 19.0939
1 1 45 14 0 19.993
1 1 45 15 0 20.2997
1 1 45 16 0 19.993
1 1 45 17 0 19.0939
1 1 45 18 0 17.6636
1 1 45 19 0 15.7997
1 1 45 20 0 13.629
1 1 45 21 0 11.2997
1 1 45 22 0 8.97031
1 1 45 23 0 6.79968
1 1 46 0 0 5.09638
1 1 46 1 0 3.66611
1 1 46 2 0 2.76701
1 1 46 3 0 2.46034
1 1 46 4 0 2.76701
1 1 46 5 0 3.66611
1 1 46 6 0 5.09638
1 1 46 7 0 6.96034
1 1 46 8 0 9.13097
1 1 46 9 0 11.4603
1 1 46 10 0 13.7897
1 1 46 11 0 15.9603
1 1 46 12 0 17.8243
1 1 46 13 0 19.2546
1 1 46 14 0 20.1537
1 1 46 15 0 20.4603
1 1 46 16 0 20.1537
1 1 46 17 0 19.2546
1 1 46 18 0 17.8243
1 1 46 19 0 15.9603
1 1 46 20 0 13.7897
1 1 46 21 0 11.4603
1 1 46 22 0 9.13097
1 1 46 23 0 6.96034
1 1 47 0 0 5.25915
1 1 47 1 0 3.82889
1 1 47 2 0 2.92978
1 1 47 3 0 2.62311
1 1 47 4 0 2.92978
1 1 47 5 0 3.82889
1 1 47 6 0 5.25915
1 1 47 7 0 7.12311
1 1 47 8 0 9.29374
1 1 47 9 0 11.6231
1 1 47 10 0 13.9525
1 1 47 11 0 16.1231
1 1 47 12 0 17.9871
1 1 47 13 0 19.4173
1 1 47 14 0 20.3164
1 1 47 15 0 20.6231
1 1 47 16 0 20.3164
1 1 47 17 0 19.4173
1 1 47 18 0 17.9871
1 1 47 19 0 16.1231
1 1 47 20 0 13.9525
1 1 47 21 0 11.6231
1 1 47 22 0 9.29374
1 1 47 23 0 7.12311
1 1 48 0 0 5.424
1 1 48 1 0 3.99373
1 1 48 2 0 3.09463
1 1 48 3 0 2.78796
1 1 48 4 0 3.09463
1 1 48 5 0 3.99373
1 1 48 6 0 5.424
1 1 48 7 0 7.28796
1 1 48 8 0 9.45859
1 1 48 9 0 11.788
1 1 48 10 0 14.1173
1 1 48 11 0 16.288
1 1 48 12 0 18.1519
1 1 48 13 0 19.5822
1 1 48 14 0 20.4813
1 1 48 15 0 20.788
1 1 48 16 0 20.4813
1 1 48 17 0 19.5822
1 1 48 18 0 18.1519
1 1 48 19 0 16.288
1 1 48 20 0 14.1173
1 1 48 21 0 11.788
1 1 48 22 0 9.45859
1 1 48 23 0 7.28796
1 1 49 0 0 5.59086
1 1 49 1 0 4.16059
1 1 49 2 0 3.26149
1 1 49 3 0 2.95482
1 1 49 4 0 3.26149
1 1 49 5 0 4.16059
1 1 49 6 0 5.59086
1 1 49 7 0 7.45482
1 1 49 8 0 9.62545
1 1 49 9 0 11.9548
1 1 49 10 0 14.2842
1 1 49 11 0 16.4548
1 1 49 12 0 18.3188
1 1 49 13 0 19.7491
1 1 49 14 0 20.6482
1 1 49 15 0 20.9548
1 1 49 16 0 20.6482
1 1 49 17 0 19.7491
1 1 49 18 0 18.3188
1 1 49 19 0 16.4548
1 1 49 20 0 14.2842
1 1 49 21 0 11.9548
1 1 49 22 0 9.62545
1 1 49 23 0 7.45482
1 1 50 0 0 5.75969
1 1 50 1 0 4.32942
1 1 50 2 0 3.43032
1 1 50 3 0 3.12365
1 1 50 4 0 3.43032
1 1 50 5 0 4.32942
1 1 50 6 0 5.75969
1 1 50 7 0 7.62365
1 1 50 8 0 9.79428
1 1 50 9 0 12.1237
1 1 50 10 0 14.453
1 1 50 11 0 16.6237
1 1 50 12 0 18.4876
1 1 50 13 0 19.9179
1 1 50 14 0 20.817
1 1 50 15 0 21.1237
1 1 50 16 0 20.817
1 1 50 17 0 19.9179
1 1 50 18 0 18.4876
1 1 50 19 0 16.6237
1 1 50 20 0 14.453
1 1 50 21 0 12.1237
1 1 50 22 0 9.79428
1 1 50 23 0 7.62365
1 1 51 0 0 5.93044
1 1 51 1 0 4.50018
1 1 51 2 0 3.60107
1 1 51 3 0 3.2944
1 1 51 4 0 3.60107
1 1 51 5 0 4.50018
1 1 51 6 0 5.93044
1 1 51 7 0 7.7944
1 1 51 8 0 9.96503
1 1 51 9 0 12.2944
1 1 51 10 0 14.6238
1 1 51 11 0 16.7944
1 1 51 12 0 18.6584
1 1 51 13 0 20.0886
1 1 51 14 0 20.9877
1 1 51 15 0 21.2944
1 1 51 16 0 20.9877
1 1 51 17 0 20.0886
1 1 51 18 0 18.6584
1 1 51 19 0 16.7944
1 1 51 20 0 14.6238
1 1 51 21 0 12.2944
1 1 51 22 0 9.96503
1 1 51 23 0 7.7944
1 1 52 0 0 6.10306
1 1 52 1 0 4.67279
1 1 52 2 0 3.77369
1 1 52 3 0 3.46702
1 1 52 4 0 3.77369
1 1 52 5 0 4.67279
1 1 52 6 0 6.10306
1 1 52 7 0 7.96702
1 1 52 8 0 10.1377
1 1 52 9 0 12.467
1 1 52 10 0 14.7964
1 1 52 11 0 16.967
1 1 52 12 0 18.831
1 1 52 13 0 20.2613
1 1 52 14 0 21.1604
1 1 52 15 0 21.467
1 1 52 16 0 21.1604
1 1 52 17 0 20.2613
1 1 52 18 0 18.831
1 1 52 19 0 16.967
1 1 52 20 0 14.7964
1 1 52 21 0 12.467
1 1 52 22 0 10.1377
1 1 52 23 0 7.96702
1 1 53 0 0 6.2775
1 1 53 1 0 4.84723
1 1 53 2 0 3.94813
1 1 53 3 0 3.64146
1 1 53 4 0 3.94813
1 1 53 5 0 4.84723
1 1 53 6 0 6.2775
1 1 53 7 0 8.14146
1 1 53 8 0 10.3121
1 1 53 9 0 12.6415
1 1 53 10 0 14.9708
1 1 53 11 0 17.1415
1 1 53 12 0 19.0054
1 1 53 13 0 20.4357
1 1 53 14 0 21.3348
1 1 53 15 0 21.6415
1 1 53 16 0 21.3348
1 1 53 17 0 20.4357
1 1 53 18 0 19.0054
1 1 53 19 0 17.1415
1 1 53 20 0 14.9708
1 1 53 21 0 12.6415
1 1 53 22 0 10.3121
1 1 53 23 0 8.14146
1 1 54 0 0 6.4537
1 1 54 1 0 5.02343
1 1 54 2 0 4.12433
1 1 54 3 0 3.81766
1 1 54 4 0 4.12433
1 1 54 5 0 5.02343
1 1 54 6 0 6.4537
1 1 54 7 0 8.31766
1 1 54 8 0 10.4883
1 1 54 9 0 12.8177
1 1 54 10 0 15.147
1 1 54 11 0 17.3177
1 1 54 12 0 19.1816
1 1 54 13 0 20.6119
1 1 54 14 0 21.511
1 1 54 15 0 21.8177
1 1 54 16 0 21.511
1 1 54 17 0 20.6119
1 1 54 18 0 19.1816
1 1 54 19 0 17.3177
1 1 54 20 0 15.147
1 1 54 21 0 12.8177
1 1 54 22 0 10.4883
1 1 54 23 0 8.31766
1 1 55 0 0 6.63162
1 1 55 1 0 5.20135
1 1 55 2 0 4.30224
1 1 55 3 0 3.99558
1 1 55 4 0 4.30224
1 1 55 5 0 5.20135
1 1 55 6 0 6.63162
1 1 55 7 0 8.49558
1 1 55 8 0 10.6662
1 1 55 9 0 12.9956
1 1 55 10 0 15.3249
1 1 55 11 0 17.4956
1 1 55 12 0 19.3595
1 1 55 13 0 20.7898
1 1 55 14 0 21.6889
1 1 55 15 0 21.9956
1 1 55 16 0 21.6889
1 1 55 17 0 20.7898
1 1 55 18 0 19.3595
1 1 55 19 0 17.4956
1 1 55 20 0 15.3249
1 1 55 21 0 12.9956
1 1 55 22 0 10.6662
1 1 55 23 0 8.49558
1 1 56 0 0 6.81119
1 1 56 1 0 5.38093
1 1 56 2 0 4.48182
1 1 56 3 0 4.17515
1 1 56 4 0 4.48182
1 1 56 5 0 5.38093
1 1 56 6 0 6.81119
1 1 56 7 0 8.67515
1 1 56 8 0 10.8458
1 1 56 9 0 13.1752
1 1 56 10 0 15.5045
1 1 56 11 0 17.6752
1 1 56 12 0 19.5391
1 1 56 13 0 20.9694
1 1 56 14 0 21.8685
1 1 56 15 0 22.1752
1 1 56 16 0 21.8685
1 1 56 17 0 20.9694
1 1 56 18 0 19.5391
1 1 56 19 0 17.6752
1 1 56 20 0 15.5045
1 1 56 21 0 13.1752
1 1 56 22 0 10.8458
1 1 56 23 0 8.67515
1 1 57 0 0 6.99238
1 1 57 1 0 5.56211
1 1 57 2 0 4.66301
1 1 57 3 0 4.35634
1 1 57 4 0 4.66301
1 1 57 5 0 5.56211
1 1 57 6 0 6.99238
1 1 57 7 0 8.85634
1 1 57 8 0 11.027
1 1 57 9 0 13.3563
1 1 57 10 0 15.6857
1 1 57 11 0 17.8563
1 1 57 12 0 19.7203
1 1 57 13 0 21.1506
1 1 57 14 0 22.0497
1 1 57 15 0 22.3563
1 1 57 16 0 22.0497
1 1 57 17 0 21.1506
1 1 57 18 0 19.7203
1 1 57 19 0 17.8563
1 1 57 20 0 15.6857
1 1 57 21 0 13.3563
1 1 57 22 0 11.027
1 1 57 23 0 8.85634
1 1 58 0 0 7.17511
1 1 58 1 0 5.74485
1 1 58 2 0 4.84574
1 1 58 3 0 4.53908
1 1 58 4 0 4.84574
1 1 58 5 0 5.74485
1 1 58 6 0 7.17511
1 1 58 7 0 9.03908
1 1 58 8 0 11.2097
1 1 58 9 0 13.5391
1 1 58 10 0 15.8684
1 1 58 11 0 18.0391
1 1 58 12 0 19.903
1 1 58 13 0 21.3333
1 1 58 14 0 22.2324
1 1 58 15 0 22.5391
1 1 58 16 0 22.2324
1 1 58 17 0 21.3333
1 1 58 18 0 19.903
1 1 58 19 0 18.0391
1 1 58 20 0 15.8684
1 1 58 21 0 13.5391
1 1 58 22 0 11.2097
1 1 58 23 0 9.03908
1 1 59 0 0 7.35935
1 1 59 1 0 5.92908
1 1 59 2 0 5.02998
1 1 59 3 0 4.72331
1 1 59 4 0 5.02998
1 1 59 5 0 5.92908
1 1 59 6 0 7.35935
1 1 59 7 0 9.22331
1 1 59 8 0 11.3939
1 1 59 9 0 13.7233
1 1 59 10 0 16.0527
1 1 59 11 0 18.2233
1 1 59 12 0 20.0873
1 1 59 13 0 21.5175
1 1 59 14 0 22.4166
1 1 59 15 0 22.7233
1 1 59 16 0 22.4166
1 1 59 17 0 21.5175
1 1 59 18 0 20.0873
1 1 59 19 0 18.2233
1 1 59 20 0 16.0527
1 1 59 21 0 13.7233
1 1 59 22 0 11.3939
1 1 59 23 0 9.22331
1 1 60 0 0 7.54503
1 1 60 1 0 6.11477
1 1 60 2 0 5.21566
1 1 60 3 0 4.90899
1 1 60 4 0 5.21566
1 1 60 5 0 6.11477
1 1 60 6 0 7.54503
1 1 60 7 0 9.40899
1 1 60 8 0 11.5796
1 1 60 9 0 13.909
1 1 60 10 0 16.2384
1 1 60 11 0 18.409
1 1 60 12 0 20.273
1 1 60 13 0 21.7032
1 1 60 14 0 22.6023
1 1 60 15 0 22.909
1 1 60 16 0 22.6023
1 1 60 17 0 21.7032
1 1 60 18 0 20.273
1 1 60 19 0 18.409
1 1 60 20 0 16.2384
1 1 60 21 0 13.909
1 1 60 22 0 11.5796
1 1 60 23 0 9.40899
1 1 61 0 0 7.73211
1 1 61 1 0 6.30184
1 1 61 2 0 5.40273
1 1 61 3 0 5.09607
1 1 61 4 0 5.40273
1 1 61 5 0 6.30184
1 1 61 6 0 7.73211
1 1 61 7 0 9.59607
1 1 61 8 0 11.7667
1 1 61 9 0 14.0961
1 1 61 10 0 16.4254
1 1 61 11 0 18.5961
1 1 61 12 0 20.46
1 1 61 13 0 21.8903
1 1 61 14 0 22.7894
1 1 61 15 0 23.0961
1 1 61 16 0 22.7894
1 1 61 17 0 21.8903
1 1 61 18 0 20.46
1 1 61 19 0 18.5961
1 1 61 20 0 16.4254
1 1 61 21 0 14.0961
1 1 61 22 0 11.7667
1 1 61 23 0 9.59607
1 2 62 0 0 7.92051
1 2 62 1 0 6.49025
1 2 62 2 0 5.59114
1 2 62 3 0 5.28447
1 2 62 4 0 5.59114
1 2 62 5 0 6.49025
1 2 62 6 0 7.92051
1 2 62 7 0 9.78447
1 2 62 8 0 11.9551
1 2 62 9 0 14.2845
1 2 62 10 0 16.6138
1 2 62 11 0 18.7845
1 2 62 12 0 20.6484
1 2 62 13 0 22.0787
1 2 62 14 0 22.9778
1 2 62 15 0 23.2845
1 2 62 16 0 22.9778
1 2 62 17 0 22.0787
1 2 62 18 0 20.6484
1 2 62 19 0 18.7845
1 2 62 20 0 16.6138
1 2 62 21 0 14.2845
1 2 62 22 0 11.9551
1 2 62 23 0 9.78447
1 2 63 0 0 8.1102
1 2 63 1 0 6.67993
1 2 63 2 0 5.78083
1 2 63 3 0 5.47416
1 2 63 4 0 5.78083
1 2 63 5 0 6.67993
1 2 63 6 0 8.1102
1 2 63 7 0 9.97416
1 2 63 8 0 12.1448
1 2 63 9 0.29690475 14.4742
1 2 63 10 0.9896825 16.8035
1 2 63 11 1.3855555 18.9742
1 2 63 12 0.9896825 20.8381
1 2 63 13 0.29690475 22.2684
1 2 63 14 0 23.1675
1 2 63 15 0 23.4742
1 2 63 16 0 23.1675
1 2 63 17 0 22.2684
1 2 63 18 0 20.8381
1 2 63 19 0 18.9742
1 2 63 20 0 16.8035
1 2 63 21 0 14.4742
1 2 63 22 0 12.1448
1 2 63 23 0 9.97416
1 2 64 0 0 8.30111
1 2 64 1 0 6.87084
1 2 64 2 0 5.97174
1 2 64 3 0 5.66507
1 2 64 4 0 5.97174
1 2 64 5 0 6.87084
1 2 64 6 0 8.30111
1 2 64 7 0 10.1651
1 2 64 8 0 12.3357
1 2 64 9 0 14.6651
1 2 64 10 0 16.9944
1 2 64 11 0 19.1651
1 2 64 12 0 21.029
1 2 64 13 0 22.4593
1 2 64 14 0 23.3584
1 2 64 15 0 23.6651
1 2 64 16 0 23.3584
1 2 64 17 0 22.4593
1 2 64 18 0 21.029
1 2 64 19 0 19.1651
1 2 64 20 0 16.9944
1 2 64 21 0 14.6651
1 2 64 22 0 12.3357
1 2 64 23 0 10.1651
1 2 65 0 0 8.49318
1 2 65 1 0 7.06291
1 2 65 2 0 6.16381
1 2 65 3 0 5.85714
1 2 65 4 0 6.16381
1 2 65 5 0 7.06291
1 2 65 6 0 8.49318
1 2 65 7 0 10.3571
1 2 65 8 0 12.5278
1 2 65 9 0 14.8571
1 2 65 10 0 17.1865
1 2 65 11 0 19.3571
1 2 65 12 0 21.2211
1 2 65 13 0 22.6514
1 2 65 14 0 23.5505
1 2 65 15 0 23.8571
1 2 65 16 0 23.5505
1 2 65 17 0 22.6514
1 2 65 18 0 21.2211
1 2 65 19 0 19.3571
1 2 65 20 0 17.1865
1 2 65 21 0 14.8571
1 2 65 22 0 12.5278
1 2 65 23 0 10.3571
1 2 66 0 0 8.68637
1 2 66 1 0 7.2561
1 2 66 2 0 6.35699
1 2 66 3 0 6.05033
1 2 66 4 0 6.35699
1 2 66 5 0 7.2561
1 2 66 6 0 8.68637
1 2 66 7 0 10.5503
1 2 66 8 0 12.721
1 2 66 9 0 15.0503
1 2 66 10 0 17.3797
1 2 66 11 0 19.5503
1 2 66 12 0 21.4143
1 2 66 13 0 22.8446
1 2 66 14 0 23.7437
1 2 66 15 0 24.0503
1 2 66 16 0 23.7437
1 2 66 17 0 22.8446
1 2 66 18 0 21.4143
1 2 66 19 0 19.5503
1 2 66 20 0 17.3797
